asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/bdf87568-4101-5e53-b451-df6f639363fc,ev-bdf87568-4101-5e53-b451-df6f639363fc,"Flexible Private Offices in der HafenCity",,,"Hamburg","Hamburg",,,,,50,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/16c40eaa-53e3-59a1-a587-33418c16cd84,ev-16c40eaa-53e3-59a1-a587-33418c16cd84,"Moderne Praxisfläche in Lüdenscheider Innenstadt",,,"Lüdenscheid","Nordrhein-Westfalen",,,,,152,,2026-06-29,"E&V Miete office; approx 1.670 EUR/mo"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/1ef668a1-dba4-5922-b6ff-2e660a6ba30b,ev-1ef668a1-dba4-5922-b6ff-2e660a6ba30b,"Kiezbüro in Friedrichshain sucht Sie als Mieter",,,"Berlin","Berlin",19,19,,,150,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/5b35cdf1-7df3-57fc-ae56-4f9d2e06d0d2,ev-5b35cdf1-7df3-57fc-ae56-4f9d2e06d0d2,"Ruhiges Arbeiten mitten in Friedrichshain",,,"Berlin","Berlin",19,19,,,391,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2ddb5a01-1027-56c6-847e-cb712d0583c9,ev-2ddb5a01-1027-56c6-847e-cb712d0583c9,"Potenzialstarke Bürofläche in guter Lage",,,"Stuttgart","Baden-Württemberg",12,12,,,206,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/438dd391-6bb6-5d95-9be2-f0bf103526e3,ev-438dd391-6bb6-5d95-9be2-f0bf103526e3,"Attraktive Büroflächen in guter Lage",,,"Sindelfingen","Baden-Württemberg",15.58,15.58,,,350,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6cd22f1b-8cfa-5d6e-bd38-800bc719748f,ev-6cd22f1b-8cfa-5d6e-bd38-800bc719748f,"Attraktive Büroflächen in guter Lage",,,"Sindelfingen","Baden-Württemberg",15.58,15.58,,,327,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6fd9904b-ba3a-5dd3-84de-74b482df5367,ev-6fd9904b-ba3a-5dd3-84de-74b482df5367,"Attraktive Büroflächen in guter Lage",,,"Sindelfingen","Baden-Württemberg",15.58,15.58,,,615,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/5151c939-6a7b-543a-b55a-b89db6bbff9a,ev-5151c939-6a7b-543a-b55a-b89db6bbff9a,"Schönster Altbau-Komplex in einzigartiger Citylage",,,"München","Bayern",28,28,,,4809,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d7d12c13-1aa4-5b7f-af94-0dd841116939,ev-d7d12c13-1aa4-5b7f-af94-0dd841116939,"MONACO - architektonisches Highlight",,,"München","Bayern",42.9,42.9,,,4473,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/0a7d70c6-cf1e-5288-af32-efd2580b6b73,ev-0a7d70c6-cf1e-5288-af32-efd2580b6b73,"Meetings auf begrünten Dachterrassen mit Alpenblick",,,"München","Bayern",29,29,,,4360,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/3e51987e-fb7a-5142-9e62-54b7cd35ce9a,ev-3e51987e-fb7a-5142-9e62-54b7cd35ce9a,"Ihr neues Büro: Ausgebaut und kurzfristig zu beziehen",,,"Berlin","Berlin",25,25,,,314,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/402a8146-e29e-5fd7-8055-1f8fbd76a93a,ev-402a8146-e29e-5fd7-8055-1f8fbd76a93a,"Schöne Büroflächen in guter Lage von Böblingen",,,"Böblingen","Baden-Württemberg",11.5,11.5,,,303,,2026-06-29,"E&V Miete office"
