mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2f8a6e9b-5708-5643-8cdf-b4dd99b56a73,ev-2f8a6e9b-5708-5643-8cdf-b4dd99b56a73,"Renditestarkes WGH in beliebter Lage von Schweinfurt",,,"Schweinfurt","Bayern",,,1265000,,349,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/cfc89d43-a89c-57d0-be8f-3b5a63e434f2,ev-cfc89d43-a89c-57d0-be8f-3b5a63e434f2,"Attraktives Häuserensemble - Stadthaus + WGH am Augustinerkloster",,,"Erfurt","Thüringen",,,1280000,,317,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/4f85bff0-65f0-51c9-a18e-0e2b22ae7cdc,ev-4f85bff0-65f0-51c9-a18e-0e2b22ae7cdc,"Baugrundstück mit Altbestand in Hamburg-Wandsbek",,,"Hamburg","Hamburg",,,,,791,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/1d940d9e-0a52-5785-a653-9cdb239fbbe0,ev-1d940d9e-0a52-5785-a653-9cdb239fbbe0,"Bargteheide Südtor: Baugrundstück für Mixed-Use-Neubau",,,"Bargteheide","Schleswig-Holstein",,,2800000,,4600,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e7c818b1-0a4a-5813-9199-517df9df6488,ev-e7c818b1-0a4a-5813-9199-517df9df6488,"Attraktives Wohn- und Geschäftshaus in exponierter Gewerbelage",,,"Cuxhaven","Niedersachsen",,,580000,,96,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/7337aa19-ad83-567f-a802-47ed977b4eea,ev-7337aa19-ad83-567f-a802-47ed977b4eea,"Mehrfamilienhaus mit gepflegtem Garten",,,"Krempe","Schleswig-Holstein",,,790000,,425,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/9deffc41-e5c0-5d14-997e-11c61bcbb95a,ev-9deffc41-e5c0-5d14-997e-11c61bcbb95a,"Repräsentatives Mehrfamilienhaus in exklusiver Lage in Rostock",,,"Rostock","Mecklenburg-Vorpommern",,,1200000,,408,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2a07bc17-63ff-5bf5-a802-b97681c11f54,ev-2a07bc17-63ff-5bf5-a802-b97681c11f54,"Baugrundstück in nachgefragter Lage mit Bestandsgebäude und Neubau",,,"Dresden","Sachsen",,,1300000,,1082,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b4d091d0-e4b0-52fd-9384-5400d5c2e6e3,ev-b4d091d0-e4b0-52fd-9384-5400d5c2e6e3,"Voll vermietetes Wohn- und Geschäftshaus mit Energieklasse C",,,"Berlin","Berlin",,,4200000,,1481,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6dd3e2b1-7a00-5795-8962-c65f11d8e3de,ev-6dd3e2b1-7a00-5795-8962-c65f11d8e3de,"Mehrfamilienhaus in Duisburg-Duissern",,,"Duisburg","Nordrhein-Westfalen",,,545000,,403,,2026-06-28,"E&V Kapitalanlage/investment listing"
