asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/417809/,ohm-417809,Schicke Büros im wunderschönen denkmalgeschützten Bahnhof 1A LAGE,,49356,Diepholz,,,,,,,,2026-07-02,rent ~990 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/418125/,ohm-418125,"Moderne, repräsentative Büroräume im Wittenberger Weg",,24941,Flensburg,,,,,,,,2026-07-02,rent ~9.284 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/418560/,ohm-418560,"Büroräume Fellbach, ca. 230 qm",,,,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/418743/,ohm-418743,Bürofläche im EG in Neuss,,41464,Neuss,,,,,,,,2026-07-02,rent ~1.600 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/418751/,ohm-418751,"Helle Gewerbefläche in Gunzenhausen Top-Zustand, flexible Nutzung & ei",,91710,Gunzenhausen,,,,,,,,2026-07-02,rent ~1.500 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/418924/,ohm-418924,Büroetage im 1.OG in Neuss,,41464,Neuss,,,,,,,,2026-07-02,rent ~4.999 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/418966/,ohm-418966,"Zentrales Ladengeschäft oder Büro an Singener Automeile, *provisionsfr",,,,,,,,,,,2026-07-02,rent ~590 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/419192/,ohm-419192,160 m² Gewerbefläche in guter Lage (B3) - direkt vom Eigen,,29221,Celle,,,,,,160,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/419283/,ohm-419283,"Repräsentative, flexibel nutzbare Gewerbefläche im Komponistenviertel",,,,,,,,,,,2026-07-02,rent ~2.450 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/419867/,ohm-419867,Vielseitig nutzbare Gewerbeflächen in St. Georg – frisch renoviert,,,,,,,,,,,2026-07-02,rent ~940 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/419993/,ohm-419993,"Vollmöblierte, moderne Bürofläche im Arnulfpark, dem Herze",,,,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/420596/,ohm-420596,Modernes Einzelbüro in Wolfratshausen – Sofort bezugsferti,,82515,Wolfratshausen,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/421455/,ohm-421455,Gewerbeeinheit direkt an B172 für Büro / Laden / Praxis,,,,,,,,,,,2026-07-02,rent ~780 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/422013/,ohm-422013,Büro - Praxisräume,,,,,,,,,,,2026-07-02,rent ~1.400 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/422056/,ohm-422056,Nachmieter für Büro-/Schulungs-/ Werkstatträume gesucht,,07745,Jena,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/422358/,ohm-422358,!!! Courtagefrei !!! Flexibel gestaltbare Lade- bzw. Bürofläche zu sof,,,,,,,,,,,2026-07-02,rent ~790 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/422636/,ohm-422636,Nur noch 2 Einzelbüros frei | 17–37 m² | Augsburg-Lechhausen | inkl. N,,,,,,,,,37,,2026-07-02,rent ~10 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/423513/,ohm-423513,Moderne Büro- und Praxisflächen nähe Audi-Sportpark (Erstbezug),,85053,Ingolstadt,,,,,,,,2026-07-02,rent ~9.280 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/423578/,ohm-423578,Büro- Praxisräume zu Miete - provisionsfrei,,36037,Fulda,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/424424/,ohm-424424,Helle Büro-/Praxisräume 110 qm in bester Lage,,74613,Öhringen,,,,,,,,2026-07-02,rent ~880 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/424584/,ohm-424584,"Hochwertige Büroflächen in zentraler Lage, Wilh. Allee 320",,34131,Kassel,,,,,,,,2026-07-02,rent ~2.500 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/425687/,ohm-425687,Ideal für Physiotherapie als Gemeinschaftspraxis – ca. 245 m² + 102 m²,,,,,10,10,,,245,,2026-07-02,rent ~2.450 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/426004/,ohm-426004,Gewerberäume (Lager / Werkstatt / Archiv / ggf. Büro) + Pa,,67655,Kaiserslautern,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/426367/,ohm-426367,"1-3 Büros in Bürogemeinschaft für je 1-2 Pers. ab 450,- +MwSt. all ink",,,,,,,,,,,2026-07-02,rent ~450 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/427187/,ohm-427187,"Hochwertige, möblierte Bürofläche im Oeder Weg zu vermieten - Toplage",,,,,,,,,,,2026-07-02,rent ~2.200 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/429260/,ohm-429260,2 Büroetagen in Kerpen-Sindorf,,,,,,,,,,,2026-07-02,rent ~1.550 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/429440/,ohm-429440,Repräsentative Büro-Villa in HH-Boberg – flexible Büroflächen & Cowork,,,,,13.8,13.8,,,40,,2026-07-02,rent ~550 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/429995/,ohm-429995,Büro in Osnabrück Fledder - PROVISIONSFREI,,49084,Osnabrück,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/430192/,ohm-430192,"Moderne Gewerbefläche in Neustrelitz, zentral gelegen inkl. Stellplätz",,17235,Neustrelitz,,,,,,,,2026-07-02,rent ~750 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/430293/,ohm-430293,"Schöne, helle Gewerbeeinheit - ideal für Freiberufler und private Proj",,,,,,,,,,,2026-07-02,rent ~925 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/430350/,ohm-430350,Lichtdurchflutete Gewerbefläche in Top-Lage,,,,,,,,,,,2026-07-02,rent ~827 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/431365/,ohm-431365,Schöne Büroräume mit Blick auf die Zitadelle Spandau,,,,,,,,,,,2026-07-02,rent ~4.564 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/431748/,ohm-431748,Büro Egelstraße 3,,,,,,,,,,,2026-07-02,rent ~2.594 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/432575/,ohm-432575,Wunderschöne kernsanierte Büroräume/Praxis mit 5 Zimmer im Erdgeschoss,,78166,Donaueschingen,,,,,,,,2026-07-02,rent ~1.300 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/433292/,ohm-433292,„The Gateway“ – Ihr repräsentatives Flagship,,,,,,,,,,,2026-07-02,rent ~1.750 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/433295/,ohm-433295,„The Flow-Hub“ – Industrielle Eleganz für kreative Köpfe,,,,,,,,,,,2026-07-02,rent ~2.800 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/433436/,ohm-433436,Flexibler Raum in Hamburgs Mitte,,,,,,,,,,,2026-07-02,rent ~5.587 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/434286/,ohm-434286,"Büroetage in Jena, Damenviertel zentrale Lage 137 qm (optional möblier",,07743,Jena,,,,,,,,2026-07-02,rent ~1.644 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/434348/,ohm-434348,Büroflächen ab 20 m² - einzelne Zimmer #Gewerbesteuersatz 300%,,22145,Hamburg,,30,30,,,20,,2026-07-02,rent ~600 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/435158/,ohm-435158,"Büro-, und Lagerfläche",,,,,,,,,,,2026-07-02,rent ~784 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/435577/,ohm-435577,Top-sanierte Praxis / Ladeneinheit / Praxis in Bestlage / Loftwohnung,,07607,Eisenberg,,,,,,,,2026-07-02,rent ~1.380 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/436608/,ohm-436608,Praxis-/Therapieflächen mit Entwicklungspotenzial für Gesundheitsanbie,,47506,Neukirchen-Vluyn,,,,,,,,2026-07-02,rent ~2.995 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/436618/,ohm-436618,Moderne Bürofläche in bester Innenstadtlage Hamburg,,,,,,,,,,,2026-07-02,rent ~5.150 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/437207/,ohm-437207,Attraktive Gewerbefläche in Bayreuth – große helle Fensterfront & sepa,,95444,Bayreuth,,,,,,,,2026-07-02,rent ~1.550 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/437611/,ohm-437611,"Friedrich-Ebert-Str. Loftetagen mit 160qm, Meeting CoWorki",,,,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/438494/,ohm-438494,Praxisraum / Bürofläche Gemeinschaft in Kaltenkirchen Teilfläche ab so,,24568,Kaltenkirchen,,,,,,,,2026-07-02,rent ~680 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/438845/,ohm-438845,220qm mit hoher Sichtbarkeit & Parkplätzen - perfekte Fläche für Diens,,02625,Bautzen,,,,,,,,2026-07-02,rent ~1.298 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/439756/,ohm-439756,"Gesamte Büroetage 2. OG - 395m² - 8,35 / m² Kaltmiete - nahe S-Bahn Di",,71254,Ditzingen,,8.4,8.4,,,395,,2026-07-02,rent ~3.300 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/440347/,ohm-440347,klimatisierte Schulungsäume Konferenzräume Seminarräume Co-Workingspac,,68799,Reilingen,,3.6,3.6,,,22,,2026-07-02,rent ~80 EUR/mo
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/440681/,ohm-440681,Moderne Bürofläche in Top-Lage am Marktplatz von Gaggenau,,76571,Gaggenau,,,,,,,,2026-07-02,
office,lease,ohne-makler.net,https://www.ohne-makler.net/immobilie/440818/,ohm-440818,Provisionsfrei - Repräsentative Büroräume nahe Nymphenburger Schloss,,,,,,,,,,,2026-07-02,rent ~4.360 EUR/mo
